 i-sweep         i(Vin)          i(Vout)         i(Vbias)        i(v1)           i(v2)           i(vout1)        v(vbp)          v(vcn)         
 3.62600000e-06  3.62600000e-06  3.29425753e-06  5.03091185e-06  4.99386721e-06  8.28812310e-06  3.32027707e-06  6.70251414e-01  7.33817409e-01 
 3.62700000e-06  3.62700000e-06  3.29508880e-06  5.03091197e-06  4.99386840e-06  8.28895558e-06  3.32111311e-06  6.70251412e-01  7.33817408e-01 
 3.62800000e-06  3.62800000e-06  3.29592002e-06  5.03091180e-06  4.99386934e-06  8.28978772e-06  3.32194913e-06  6.70251415e-01  7.33817406e-01 
 3.62900000e-06  3.62900000e-06  3.29675126e-06  5.03091180e-06  4.99387039e-06  8.29062003e-06  3.32278515e-06  6.70251415e-01  7.33817409e-01 
 3.63000000e-06  3.63000000e-06  3.29758239e-06  5.03091194e-06  4.99387163e-06  8.29145238e-06  3.32362107e-06  6.70251413e-01  7.33817409e-01 
 3.63100000e-06  3.63100000e-06  3.29841350e-06  5.03091180e-06  4.99387257e-06  8.29228443e-06  3.32445695e-06  6.70251415e-01  7.33817408e-01 
 3.63200000e-06  3.63200000e-06  3.29924460e-06  5.03091177e-06  4.99387359e-06  8.29311654e-06  3.32529284e-06  6.70251415e-01  7.33817409e-01 
 3.63300000e-06  3.63300000e-06  3.30007559e-06  5.03091198e-06  4.99387487e-06  8.29394883e-06  3.32612862e-06  6.70251412e-01  7.33817410e-01 
 3.63400000e-06  3.63400000e-06  3.30090655e-06  5.03091183e-06  4.99387581e-06  8.29478073e-06  3.32696436e-06  6.70251414e-01  7.33817407e-01 
 3.63500000e-06  3.63500000e-06  3.30173746e-06  5.03091176e-06  4.99387683e-06  8.29561265e-06  3.32780005e-06  6.70251415e-01  7.33817408e-01 
 3.63600000e-06  3.63600000e-06  3.30256832e-06  5.03091189e-06  4.99387804e-06  8.29644473e-06  3.32863569e-06  6.70251414e-01  7.33817407e-01 
 3.63700000e-06  3.63700000e-06  3.30339919e-06  5.03091178e-06  4.99387897e-06  8.29727652e-06  3.32947134e-06  6.70251415e-01  7.33817407e-01 
 3.63800000e-06  3.63800000e-06  3.30422993e-06  5.03091186e-06  4.99388015e-06  8.29810846e-06  3.33030687e-06  6.70251414e-01  7.33817406e-01 
 3.63900000e-06  3.63900000e-06  3.30506067e-06  5.03091195e-06  4.99388133e-06  8.29894036e-06  3.33114239e-06  6.70251413e-01  7.33817409e-01 
 3.64000000e-06  3.64000000e-06  3.30589138e-06  5.03091173e-06  4.99388217e-06  8.29977192e-06  3.33197788e-06  6.70251416e-01  7.33817408e-01 
 3.64100000e-06  3.64100000e-06  3.30672199e-06  5.03091182e-06  4.99388337e-06  8.30060373e-06  3.33281328e-06  6.70251415e-01  7.33817409e-01 
 3.64200000e-06  3.64200000e-06  3.30755262e-06  5.03091186e-06  4.99388446e-06  8.30143544e-06  3.33364867e-06  6.70251414e-01  7.33817409e-01 
 3.64300000e-06  3.64300000e-06  3.30838314e-06  5.03091186e-06  4.99388555e-06  8.30226707e-06  3.33448397e-06  6.70251414e-01  7.33817410e-01 
 3.64400000e-06  3.64400000e-06  3.30921368e-06  5.03091199e-06  4.99388673e-06  8.30309879e-06  3.33531927e-06  6.70251412e-01  7.33817410e-01 
 3.64500000e-06  3.64500000e-06  3.31004413e-06  5.03091181e-06  4.99388763e-06  8.30393013e-06  3.33615451e-06  6.70251415e-01  7.33817408e-01 
 3.64600000e-06  3.64600000e-06  3.31087455e-06  5.03091182e-06  4.99388871e-06  8.30476162e-06  3.33698970e-06  6.70251415e-01  7.33817407e-01 
 3.64700000e-06  3.64700000e-06  3.31170491e-06  5.03091196e-06  4.99388993e-06  8.30559321e-06  3.33782483e-06  6.70251412e-01  7.33817409e-01 
 3.64800000e-06  3.64800000e-06  3.31253522e-06  5.03091180e-06  4.99389085e-06  8.30642444e-06  3.33865992e-06  6.70251415e-01  7.33817408e-01 
 3.64900000e-06  3.64900000e-06  3.31336551e-06  5.03091180e-06  4.99389191e-06  8.30725579e-06  3.33949499e-06  6.70251415e-01  7.33817407e-01 
 3.65000000e-06  3.65000000e-06  3.31419574e-06  5.03091193e-06  4.99389311e-06  8.30808722e-06  3.34032999e-06  6.70251413e-01  7.33817410e-01 
 3.65100000e-06  3.65100000e-06  3.31502593e-06  5.03091173e-06  4.99389397e-06  8.30891827e-06  3.34116495e-06  6.70251416e-01  7.33817407e-01 
 3.65200000e-06  3.65200000e-06  3.31585601e-06  5.03091189e-06  4.99389524e-06  8.30974961e-06  3.34199980e-06  6.70251414e-01  7.33817408e-01 
 3.65300000e-06  3.65300000e-06  3.31668613e-06  5.03091182e-06  4.99389622e-06  8.31058073e-06  3.34283468e-06  6.70251415e-01  7.33817408e-01 
 3.65400000e-06  3.65400000e-06  3.31751615e-06  5.03091190e-06  4.99389739e-06  8.31141191e-06  3.34366949e-06  6.70251413e-01  7.33817408e-01 
 3.65500000e-06  3.65500000e-06  3.31834616e-06  5.03091189e-06  4.99389844e-06  8.31224297e-06  3.34450427e-06  6.70251414e-01  7.33817409e-01 
 3.65600000e-06  3.65600000e-06  3.31917612e-06  5.03091190e-06  4.99389950e-06  8.31307399e-06  3.34533900e-06  6.70251413e-01  7.33817408e-01 
 3.65700000e-06  3.65700000e-06  3.32000602e-06  5.03091196e-06  4.99390063e-06  8.31390503e-06  3.34617364e-06  6.70251412e-01  7.33817410e-01 
 3.65800000e-06  3.65800000e-06  3.32083586e-06  5.03091181e-06  4.99390157e-06  8.31473580e-06  3.34700827e-06  6.70251415e-01  7.33817408e-01 
 3.65900000e-06  3.65900000e-06  3.32166567e-06  5.03091186e-06  4.99390268e-06  8.31556672e-06  3.34784285e-06  6.70251414e-01  7.33817407e-01 
 3.66000000e-06  3.66000000e-06  3.32249546e-06  5.03091188e-06  4.99390377e-06  8.31639760e-06  3.34867740e-06  6.70251414e-01  7.33817408e-01 
 3.66100000e-06  3.66100000e-06  3.32332517e-06  5.03091186e-06  4.99390483e-06  8.31722837e-06  3.34951187e-06  6.70251414e-01  7.33817410e-01 
 3.66200000e-06  3.66200000e-06  3.32415484e-06  5.03091190e-06  4.99390592e-06  8.31805914e-06  3.35034630e-06  6.70251413e-01  7.33817408e-01 
 3.66300000e-06  3.66300000e-06  3.32498447e-06  5.03091186e-06  4.99390696e-06  8.31888980e-06  3.35118070e-06  6.70251414e-01  7.33817410e-01 
 3.66400000e-06  3.66400000e-06  3.32581403e-06  5.03091196e-06  4.99390814e-06  8.31972054e-06  3.35201503e-06  6.70251412e-01  7.33817410e-01 
 3.66500000e-06  3.66500000e-06  3.32664356e-06  5.03091184e-06  4.99390909e-06  8.32055103e-06  3.35284932e-06  6.70251414e-01  7.33817409e-01 
 3.66600000e-06  3.66600000e-06  3.32747307e-06  5.03091183e-06  4.99391013e-06  8.32138157e-06  3.35368358e-06  6.70251414e-01  7.33817409e-01 
 3.66700000e-06  3.66700000e-06  3.32830250e-06  5.03091192e-06  4.99391130e-06  8.32221218e-06  3.35451780e-06  6.70251413e-01  7.33817410e-01 
 3.66800000e-06  3.66800000e-06  3.32913189e-06  5.03091178e-06  4.99391223e-06  8.32304248e-06  3.35535194e-06  6.70251415e-01  7.33817406e-01 
 3.66900000e-06  3.66900000e-06  3.32996124e-06  5.03091180e-06  4.99391330e-06  8.32387291e-06  3.35618605e-06  6.70251415e-01  7.33817407e-01 
 3.67000000e-06  3.67000000e-06  3.33079050e-06  5.03091192e-06  4.99391451e-06  8.32470339e-06  3.35702007e-06  6.70251413e-01  7.33817407e-01 
 3.67100000e-06  3.67100000e-06  3.33161979e-06  5.03091185e-06  4.99391551e-06  8.32553367e-06  3.35785413e-06  6.70251414e-01  7.33817408e-01 
 3.67200000e-06  3.67200000e-06  3.33244900e-06  5.03091199e-06  4.99391670e-06  8.32636407e-06  3.35868809e-06  6.70251412e-01  7.33817409e-01 
 3.67300000e-06  3.67300000e-06  3.33327816e-06  5.03091178e-06  4.99391759e-06  8.32719409e-06  3.35952201e-06  6.70251415e-01  7.33817407e-01 
 3.67400000e-06  3.67400000e-06  3.33410727e-06  5.03091189e-06  4.99391875e-06  8.32802438e-06  3.36035587e-06  6.70251413e-01  7.33817409e-01 
 3.67500000e-06  3.67500000e-06  3.33493632e-06  5.03091176e-06  4.99391968e-06  8.32885438e-06  3.36118969e-06  6.70251415e-01  7.33817407e-01 
 3.67600000e-06  3.67600000e-06  3.33576537e-06  5.03091180e-06  4.99392078e-06  8.32968451e-06  3.36202350e-06  6.70251415e-01  7.33817408e-01 
 3.67700000e-06  3.67700000e-06  3.33659435e-06  5.03091193e-06  4.99392196e-06  8.33051468e-06  3.36285723e-06  6.70251413e-01  7.33817409e-01 
 3.67800000e-06  3.67800000e-06  3.33742328e-06  5.03091181e-06  4.99392293e-06  8.33134456e-06  3.36369092e-06  6.70251415e-01  7.33817408e-01 
 3.67900000e-06  3.67900000e-06  3.33825216e-06  5.03091177e-06  4.99392394e-06  8.33217447e-06  3.36452454e-06  6.70251415e-01  7.33817409e-01 
 3.68000000e-06  3.68000000e-06  3.33908098e-06  5.03091183e-06  4.99392507e-06  8.33300441e-06  3.36535812e-06  6.70251414e-01  7.33817407e-01 
 3.68100000e-06  3.68100000e-06  3.33990976e-06  5.03091190e-06  4.99392621e-06  8.33383433e-06  3.36619166e-06  6.70251413e-01  7.33817407e-01 
 3.68200000e-06  3.68200000e-06  3.34073851e-06  5.03091192e-06  4.99392729e-06  8.33466417e-06  3.36702516e-06  6.70251413e-01  7.33817409e-01 
 3.68300000e-06  3.68300000e-06  3.34156722e-06  5.03091181e-06  4.99392824e-06  8.33549384e-06  3.36785864e-06  6.70251415e-01  7.33817408e-01 
 3.68400000e-06  3.68400000e-06  3.34239586e-06  5.03091177e-06  4.99392926e-06  8.33632350e-06  3.36869202e-06  6.70251415e-01  7.33817409e-01 
 3.68500000e-06  3.68500000e-06  3.34322447e-06  5.03091173e-06  4.99393029e-06  8.33715313e-06  3.36952537e-06  6.70251416e-01  7.33817407e-01 
 3.68600000e-06  3.68600000e-06  3.34405300e-06  5.03091183e-06  4.99393148e-06  8.33798285e-06  3.37035866e-06  6.70251414e-01  7.33817408e-01 
 3.68700000e-06  3.68700000e-06  3.34488153e-06  5.03091195e-06  4.99393263e-06  8.33881254e-06  3.37119195e-06  6.70251413e-01  7.33817409e-01 
 3.68800000e-06  3.68800000e-06  3.34571001e-06  5.03091174e-06  4.99393347e-06  8.33964186e-06  3.37202518e-06  6.70251416e-01  7.33817408e-01 
 3.68900000e-06  3.68900000e-06  3.34653841e-06  5.03091185e-06  4.99393469e-06  8.34047146e-06  3.37285833e-06  6.70251414e-01  7.33817410e-01 
 3.69000000e-06  3.69000000e-06  3.34736681e-06  5.03091192e-06  4.99393578e-06  8.34130096e-06  3.37369146e-06  6.70251413e-01  7.33817410e-01 
 3.69100000e-06  3.69100000e-06  3.34819513e-06  5.03091181e-06  4.99393673e-06  8.34213023e-06  3.37452452e-06  6.70251415e-01  7.33817408e-01 
 3.69200000e-06  3.69200000e-06  3.34902337e-06  5.03091186e-06  4.99393786e-06  8.34295961e-06  3.37535752e-06  6.70251414e-01  7.33817408e-01 
 3.69300000e-06  3.69300000e-06  3.34985163e-06  5.03091198e-06  4.99393904e-06  8.34378904e-06  3.37619052e-06  6.70251412e-01  7.33817410e-01 
 3.69400000e-06  3.69400000e-06  3.35067982e-06  5.03091190e-06  4.99394001e-06  8.34461821e-06  3.37702346e-06  6.70251413e-01  7.33817409e-01 
 3.69500000e-06  3.69500000e-06  3.35150795e-06  5.03091196e-06  4.99394113e-06  8.34544745e-06  3.37785634e-06  6.70251412e-01  7.33817409e-01 
 3.69600000e-06  3.69600000e-06  3.35233605e-06  5.03091186e-06  4.99394208e-06  8.34627652e-06  3.37868919e-06  6.70251414e-01  7.33817408e-01 
 3.69700000e-06  3.69700000e-06  3.35316410e-06  5.03091190e-06  4.99394319e-06  8.34710565e-06  3.37952197e-06  6.70251413e-01  7.33817408e-01 
 3.69800000e-06  3.69800000e-06  3.35399212e-06  5.03091195e-06  4.99394429e-06  8.34793478e-06  3.38035473e-06  6.70251413e-01  7.33817410e-01 
 3.69900000e-06  3.69900000e-06  3.35482005e-06  5.03091183e-06  4.99394525e-06  8.34876369e-06  3.38118741e-06  6.70251414e-01  7.33817409e-01 
 3.70000000e-06  3.70000000e-06  3.35564795e-06  5.03091197e-06  4.99394645e-06  8.34959278e-06  3.38202006e-06  6.70251412e-01  7.33817410e-01 
 3.70100000e-06  3.70100000e-06  3.35647582e-06  5.03091181e-06  4.99394733e-06  8.35042152e-06  3.38285265e-06  6.70251415e-01  7.33817407e-01 
 3.70200000e-06  3.70200000e-06  3.35730365e-06  5.03091178e-06  4.99394838e-06  8.35125040e-06  3.38368522e-06  6.70251415e-01  7.33817409e-01 
 3.70300000e-06  3.70300000e-06  3.35813143e-06  5.03091198e-06  4.99394962e-06  8.35207941e-06  3.38451775e-06  6.70251412e-01  7.33817410e-01 
 3.70400000e-06  3.70400000e-06  3.35895915e-06  5.03091186e-06  4.99395054e-06  8.35290807e-06  3.38535020e-06  6.70251414e-01  7.33817409e-01 
 3.70500000e-06  3.70500000e-06  3.35978680e-06  5.03091185e-06  4.99395161e-06  8.35373678e-06  3.38618261e-06  6.70251414e-01  7.33817408e-01 
 3.70600000e-06  3.70600000e-06  3.36061445e-06  5.03091194e-06  4.99395276e-06  8.35456558e-06  3.38701500e-06  6.70251413e-01  7.33817410e-01 
 3.70700000e-06  3.70700000e-06  3.36144199e-06  5.03091176e-06  4.99395364e-06  8.35539401e-06  3.38784726e-06  6.70251415e-01  7.33817406e-01 
 3.70800000e-06  3.70800000e-06  3.36226956e-06  5.03091184e-06  4.99395476e-06  8.35622269e-06  3.38867957e-06  6.70251414e-01  7.33817408e-01 
 3.70900000e-06  3.70900000e-06  3.36309702e-06  5.03091200e-06  4.99395600e-06  8.35705139e-06  3.38951178e-06  6.70251412e-01  7.33817409e-01 
 3.71000000e-06  3.71000000e-06  3.36392450e-06  5.03091185e-06  4.99395690e-06  8.35787977e-06  3.39034398e-06  6.70251414e-01  7.33817409e-01 
 3.71100000e-06  3.71100000e-06  3.36475187e-06  5.03091186e-06  4.99395797e-06  8.35870820e-06  3.39117610e-06  6.70251414e-01  7.33817407e-01 
 3.71200000e-06  3.71200000e-06  3.36557924e-06  5.03091199e-06  4.99395914e-06  8.35953675e-06  3.39200819e-06  6.70251412e-01  7.33817410e-01 
 3.71300000e-06  3.71300000e-06  3.36640654e-06  5.03091179e-06  4.99396002e-06  8.36036492e-06  3.39284023e-06  6.70251415e-01  7.33817408e-01 
 3.71400000e-06  3.71400000e-06  3.36723380e-06  5.03091181e-06  4.99396108e-06  8.36119325e-06  3.39367222e-06  6.70251415e-01  7.33817407e-01 
 3.71500000e-06  3.71500000e-06  3.36806104e-06  5.03091198e-06  4.99396228e-06  8.36202170e-06  3.39450419e-06  6.70251412e-01  7.33817412e-01 
 3.71600000e-06  3.71600000e-06  3.36888818e-06  5.03091183e-06  4.99396321e-06  8.36284976e-06  3.39533606e-06  6.70251414e-01  7.33817409e-01 
 3.71700000e-06  3.71700000e-06  3.36971530e-06  5.03091189e-06  4.99396431e-06  8.36367798e-06  3.39616792e-06  6.70251413e-01  7.33817409e-01 
 3.71800000e-06  3.71800000e-06  3.37054237e-06  5.03091182e-06  4.99396529e-06  8.36450604e-06  3.39699972e-06  6.70251415e-01  7.33817408e-01 
 3.71900000e-06  3.71900000e-06  3.37136940e-06  5.03091192e-06  4.99396644e-06  8.36533422e-06  3.39783147e-06  6.70251413e-01  7.33817410e-01 
 3.72000000e-06  3.72000000e-06  3.37219636e-06  5.03091176e-06  4.99396733e-06  8.36616207e-06  3.39866317e-06  6.70251415e-01  7.33817405e-01 
 3.72100000e-06  3.72100000e-06  3.37302328e-06  5.03091183e-06  4.99396847e-06  8.36699013e-06  3.39949483e-06  6.70251414e-01  7.33817408e-01 
 3.72200000e-06  3.72200000e-06  3.37385019e-06  5.03091189e-06  4.99396958e-06  8.36781815e-06  3.40032645e-06  6.70251414e-01  7.33817410e-01 
 3.72300000e-06  3.72300000e-06  3.37467703e-06  5.03091195e-06  4.99397069e-06  8.36864609e-06  3.40115802e-06  6.70251413e-01  7.33817409e-01 
 3.72400000e-06  3.72400000e-06  3.37550382e-06  5.03091186e-06  4.99397165e-06  8.36947384e-06  3.40198953e-06  6.70251414e-01  7.33817408e-01 
 3.72500000e-06  3.72500000e-06  3.37633058e-06  5.03091198e-06  4.99397281e-06  8.37030176e-06  3.40282103e-06  6.70251412e-01  7.33817409e-01 
 3.72600000e-06  3.72600000e-06  3.37715728e-06  5.03091178e-06  4.99397367e-06  8.37112932e-06  3.40365244e-06  6.70251415e-01  7.33817408e-01 
 3.72700000e-06  3.72700000e-06  3.37798395e-06  5.03091176e-06  4.99397466e-06  8.37195700e-06  3.40448384e-06  6.70251415e-01  7.33817407e-01 
 3.72800000e-06  3.72800000e-06  3.37881056e-06  5.03091184e-06  4.99397582e-06  8.37278475e-06  3.40531518e-06  6.70251414e-01  7.33817410e-01 
 3.72900000e-06  3.72900000e-06  3.37963711e-06  5.03091195e-06  4.99397698e-06  8.37361245e-06  3.40614645e-06  6.70251413e-01  7.33817408e-01 
 3.73000000e-06  3.73000000e-06  3.38046360e-06  5.03091187e-06  4.99397797e-06  8.37443995e-06  3.40697767e-06  6.70251414e-01  7.33817409e-01 
 3.73100000e-06  3.73100000e-06  3.38129006e-06  5.03091195e-06  4.99397908e-06  8.37526753e-06  3.40780885e-06  6.70251413e-01  7.33817408e-01 
 3.73200000e-06  3.73200000e-06  3.38211649e-06  5.03091177e-06  4.99397997e-06  8.37609483e-06  3.40864001e-06  6.70251415e-01  7.33817407e-01 
 3.73300000e-06  3.73300000e-06  3.38294286e-06  5.03091183e-06  4.99398107e-06  8.37692232e-06  3.40947110e-06  6.70251414e-01  7.33817409e-01 
 3.73400000e-06  3.73400000e-06  3.38376920e-06  5.03091191e-06  4.99398220e-06  8.37774977e-06  3.41030215e-06  6.70251413e-01  7.33817409e-01 
 3.73500000e-06  3.73500000e-06  3.38459547e-06  5.03091190e-06  4.99398325e-06  8.37857709e-06  3.41113315e-06  6.70251413e-01  7.33817409e-01 
 3.73600000e-06  3.73600000e-06  3.38542170e-06  5.03091196e-06  4.99398436e-06  8.37940443e-06  3.41196410e-06  6.70251412e-01  7.33817409e-01 
 3.73700000e-06  3.73700000e-06  3.38624793e-06  5.03091181e-06  4.99398524e-06  8.38023154e-06  3.41279504e-06  6.70251415e-01  7.33817408e-01 
 3.73800000e-06  3.73800000e-06  3.38707401e-06  5.03091186e-06  4.99398636e-06  8.38105875e-06  3.41362585e-06  6.70251414e-01  7.33817407e-01 
 3.73900000e-06  3.73900000e-06  3.38790015e-06  5.03091189e-06  4.99398742e-06  8.38188594e-06  3.41445670e-06  6.70251414e-01  7.33817410e-01 
 3.74000000e-06  3.74000000e-06  3.38872618e-06  5.03091187e-06  4.99398844e-06  8.38271299e-06  3.41528745e-06  6.70251414e-01  7.33817408e-01 
 3.74100000e-06  3.74100000e-06  3.38955217e-06  5.03091190e-06  4.99398954e-06  8.38354008e-06  3.41611815e-06  6.70251413e-01  7.33817409e-01 
 3.74200000e-06  3.74200000e-06  3.39037813e-06  5.03091196e-06  4.99399062e-06  8.38436714e-06  3.41694884e-06  6.70251413e-01  7.33817408e-01 
 3.74300000e-06  3.74300000e-06  3.39120403e-06  5.03091181e-06  4.99399155e-06  8.38519395e-06  3.41777946e-06  6.70251415e-01  7.33817407e-01 
 3.74400000e-06  3.74400000e-06  3.39202989e-06  5.03091173e-06  4.99399251e-06  8.38602077e-06  3.41861002e-06  6.70251416e-01  7.33817405e-01 
 3.74500000e-06  3.74500000e-06  3.39285575e-06  5.03091179e-06  4.99399360e-06  8.38684772e-06  3.41944059e-06  6.70251415e-01  7.33817409e-01 
 3.74600000e-06  3.74600000e-06  3.39368148e-06  5.03091194e-06  4.99399481e-06  8.38767466e-06  3.42027104e-06  6.70251413e-01  7.33817408e-01 
 3.74700000e-06  3.74700000e-06  3.39450723e-06  5.03091180e-06  4.99399570e-06  8.38850131e-06  3.42110150e-06  6.70251415e-01  7.33817407e-01 
 3.74800000e-06  3.74800000e-06  3.39533288e-06  5.03091180e-06  4.99399675e-06  8.38932801e-06  3.42193187e-06  6.70251415e-01  7.33817407e-01 
 3.74900000e-06  3.74900000e-06  3.39615851e-06  5.03091197e-06  4.99399797e-06  8.39015487e-06  3.42276221e-06  6.70251412e-01  7.33817410e-01 
 3.75000000e-06  3.75000000e-06  3.39698409e-06  5.03091186e-06  4.99399891e-06  8.39098138e-06  3.42359250e-06  6.70251414e-01  7.33817409e-01 
 3.75100000e-06  3.75100000e-06  3.39780963e-06  5.03091172e-06  4.99399983e-06  8.39180783e-06  3.42442274e-06  6.70251416e-01  7.33817405e-01 
 3.75200000e-06  3.75200000e-06  3.39863512e-06  5.03091175e-06  4.99400089e-06  8.39263439e-06  3.42525296e-06  6.70251416e-01  7.33817408e-01 
 3.75300000e-06  3.75300000e-06  3.39946054e-06  5.03091199e-06  4.99400219e-06  8.39346111e-06  3.42608309e-06  6.70251412e-01  7.33817410e-01 
 3.75400000e-06  3.75400000e-06  3.40028598e-06  5.03091179e-06  4.99400301e-06  8.39428736e-06  3.42691322e-06  6.70251415e-01  7.33817408e-01 
 3.75500000e-06  3.75500000e-06  3.40111131e-06  5.03091176e-06  4.99400404e-06  8.39511372e-06  3.42774326e-06  6.70251415e-01  7.33817407e-01 
 3.75600000e-06  3.75600000e-06  3.40193663e-06  5.03091185e-06  4.99400516e-06  8.39594017e-06  3.42857329e-06  6.70251414e-01  7.33817410e-01 
 3.75700000e-06  3.75700000e-06  3.40276187e-06  5.03091195e-06  4.99400629e-06  8.39676654e-06  3.42940324e-06  6.70251413e-01  7.33817408e-01 
 3.75800000e-06  3.75800000e-06  3.40358710e-06  5.03091184e-06  4.99400723e-06  8.39759271e-06  3.43023319e-06  6.70251414e-01  7.33817409e-01 
 3.75900000e-06  3.75900000e-06  3.40441223e-06  5.03091190e-06  4.99400834e-06  8.39841895e-06  3.43106302e-06  6.70251413e-01  7.33817408e-01 
 3.76000000e-06  3.76000000e-06  3.40523736e-06  5.03091181e-06  4.99400927e-06  8.39924502e-06  3.43189286e-06  6.70251415e-01  7.33817407e-01 
 3.76100000e-06  3.76100000e-06  3.40606242e-06  5.03091185e-06  4.99401039e-06  8.40007118e-06  3.43272261e-06  6.70251414e-01  7.33817407e-01 
 3.76200000e-06  3.76200000e-06  3.40688747e-06  5.03091186e-06  4.99401143e-06  8.40089727e-06  3.43355237e-06  6.70251414e-01  7.33817410e-01 
 3.76300000e-06  3.76300000e-06  3.40771242e-06  5.03091191e-06  4.99401253e-06  8.40172332e-06  3.43438202e-06  6.70251413e-01  7.33817409e-01 
 3.76400000e-06  3.76400000e-06  3.40853737e-06  5.03091195e-06  4.99401361e-06  8.40254934e-06  3.43521167e-06  6.70251413e-01  7.33817410e-01 
 3.76500000e-06  3.76500000e-06  3.40936226e-06  5.03091187e-06  4.99401454e-06  8.40337518e-06  3.43604128e-06  6.70251414e-01  7.33817409e-01 
 3.76600000e-06  3.76600000e-06  3.41018708e-06  5.03091197e-06  4.99401570e-06  8.40420116e-06  3.43687078e-06  6.70251412e-01  7.33817410e-01 
 3.76700000e-06  3.76700000e-06  3.41101187e-06  5.03091184e-06  4.99401662e-06  8.40502687e-06  3.43770027e-06  6.70251414e-01  7.33817408e-01 
 3.76800000e-06  3.76800000e-06  3.41183660e-06  5.03091190e-06  4.99401772e-06  8.40585270e-06  3.43852972e-06  6.70251413e-01  7.33817409e-01 
 3.76900000e-06  3.76900000e-06  3.41266131e-06  5.03091191e-06  4.99401875e-06  8.40667844e-06  3.43935913e-06  6.70251413e-01  7.33817409e-01 
 3.77000000e-06  3.77000000e-06  3.41348598e-06  5.03091194e-06  4.99401982e-06  8.40750417e-06  3.44018848e-06  6.70251413e-01  7.33817409e-01 
 3.77100000e-06  3.77100000e-06  3.41431058e-06  5.03091194e-06  4.99402088e-06  8.40832983e-06  3.44101779e-06  6.70251413e-01  7.33817410e-01 
 3.77200000e-06  3.77200000e-06  3.41513510e-06  5.03091193e-06  4.99402191e-06  8.40915539e-06  3.44184701e-06  6.70251413e-01  7.33817409e-01 
 3.77300000e-06  3.77300000e-06  3.41595963e-06  5.03091196e-06  4.99402297e-06  8.40998098e-06  3.44267624e-06  6.70251412e-01  7.33817410e-01 
 3.77400000e-06  3.77400000e-06  3.41678408e-06  5.03091180e-06  4.99402386e-06  8.41080632e-06  3.44350538e-06  6.70251415e-01  7.33817407e-01 
 3.77500000e-06  3.77500000e-06  3.41760854e-06  5.03091178e-06  4.99402486e-06  8.41163177e-06  3.44433453e-06  6.70251415e-01  7.33817408e-01 
 3.77600000e-06  3.77600000e-06  3.41843290e-06  5.03091187e-06  4.99402599e-06  8.41245726e-06  3.44516357e-06  6.70251414e-01  7.33817409e-01 
 3.77700000e-06  3.77700000e-06  3.41925721e-06  5.03091189e-06  4.99402706e-06  8.41328264e-06  3.44599260e-06  6.70251413e-01  7.33817410e-01 
 3.77800000e-06  3.77800000e-06  3.42008148e-06  5.03091199e-06  4.99402818e-06  8.41410805e-06  3.44682156e-06  6.70251412e-01  7.33817409e-01 
 3.77900000e-06  3.77900000e-06  3.42090568e-06  5.03091182e-06  4.99402908e-06  8.41493314e-06  3.44765046e-06  6.70251415e-01  7.33817407e-01 
 3.78000000e-06  3.78000000e-06  3.42172989e-06  5.03091189e-06  4.99403017e-06  8.41575844e-06  3.44847937e-06  6.70251414e-01  7.33817409e-01 
 3.78100000e-06  3.78100000e-06  3.42255402e-06  5.03091186e-06  4.99403117e-06  8.41658356e-06  3.44930818e-06  6.70251414e-01  7.33817406e-01 
 3.78200000e-06  3.78200000e-06  3.42337812e-06  5.03091187e-06  4.99403222e-06  8.41740871e-06  3.45013698e-06  6.70251414e-01  7.33817407e-01 
 3.78300000e-06  3.78300000e-06  3.42420218e-06  5.03091191e-06  4.99403328e-06  8.41823384e-06  3.45096573e-06  6.70251413e-01  7.33817408e-01 
 3.78400000e-06  3.78400000e-06  3.42502616e-06  5.03091195e-06  4.99403439e-06  8.41905892e-06  3.45179440e-06  6.70251413e-01  7.33817410e-01 
 3.78500000e-06  3.78500000e-06  3.42585009e-06  5.03091177e-06  4.99403524e-06  8.41988371e-06  3.45262303e-06  6.70251415e-01  7.33817407e-01 
 3.78600000e-06  3.78600000e-06  3.42667402e-06  5.03091182e-06  4.99403630e-06  8.42070872e-06  3.45345164e-06  6.70251415e-01  7.33817410e-01 
 3.78700000e-06  3.78700000e-06  3.42749787e-06  5.03091193e-06  4.99403745e-06  8.42153370e-06  3.45428018e-06  6.70251413e-01  7.33817409e-01 
 3.78800000e-06  3.78800000e-06  3.42832170e-06  5.03091185e-06  4.99403842e-06  8.42235849e-06  3.45510869e-06  6.70251414e-01  7.33817409e-01 
 3.78900000e-06  3.78900000e-06  3.42914546e-06  5.03091200e-06  4.99403958e-06  8.42318342e-06  3.45593715e-06  6.70251412e-01  7.33817409e-01 
 3.79000000e-06  3.79000000e-06  3.42996917e-06  5.03091185e-06  4.99404047e-06  8.42400802e-06  3.45676554e-06  6.70251414e-01  7.33817407e-01 
 3.79100000e-06  3.79100000e-06  3.43079286e-06  5.03091176e-06  4.99404142e-06  8.42483265e-06  3.45759393e-06  6.70251415e-01  7.33817408e-01 
 3.79200000e-06  3.79200000e-06  3.43161648e-06  5.03091190e-06  4.99404259e-06  8.42565744e-06  3.45842223e-06  6.70251413e-01  7.33817409e-01 
